text	translation	source	flag
sprays	喷雾； 浪花； 喷雾器； （用作装饰的）小树枝	both	G4-verb-sense-lost
spreads	[数] 扩展；广阔；[纺] 桌布	both	G4-verb-sense-lost
spritz	喷洒；细的喷流；即兴的幽默长篇大论	both	G4-verb-sense-lost
sprucing	（把…）打扮得整洁漂亮； 打扮，把…收拾整洁	both	G4-verb-sense-lost
spuds	土豆； 小锄，剥树皮的铲凿，马铃薯	both	G4-verb-sense-lost
spunk	勇气；精神；引火柴；（苏格兰）怒意	both	G4-verb-sense-lost
spur	鼓舞，刺激；马刺；山坡	both	G4-verb-sense-lost
spurts	短暂而突然的活动或努力； 突然奋起	both	G4-verb-sense-lost
sputtered	喷溅；发出噼啪声；气急败坏的说	both	G4-verb-sense-lost
sputters	喷溅声； 劈啪声； 急语； 咕哝	both	G4-verb-sense-lost
squall	暴风；麻烦；高声哭喊；尖叫	both	G4-verb-sense-lost
squash	壁球；挤压；咯吱声；南瓜属植物；（英）果汁饮料	both	G4-verb-sense-lost
squats	蹲坐，蹲姿； 被擅自占用的建筑物	both	G4-verb-sense-lost
squatted	像动物一样蹲下； 非法擅自占用（土地或房屋）； 为获得其所有权； 而占用某片公共用地	both	G4-verb-sense-lost
squeegee	橡胶滚轴；橡胶扫帚，橡胶清洁器	both	G4-verb-sense-lost
squeegees	橡胶扫帚，橡胶滚轴	both	G4-verb-sense-lost
squeezes	拥挤； 男朋友； 亲切的拥抱或握手	both	G4-verb-sense-lost
squelch	噪声控制；嘎吱声；压倒对方的反驳；压碎的一堆	both	G4-verb-sense-lost
squelching	消除；镇压；压碎；使…咯吱咯吱的响	both	G4-verb-sense-lost
squinted	斜视； 眯着眼睛； 瞟； 从小孔或缝隙里看	both	G4-verb-sense-lost
squire	乡绅；侍从；大地主；地方法官	both	G4-verb-sense-lost
st	标准时间；Shipping装货单	both	review
stab	刺；戳；尝试；突发的一阵	both	G4-verb-sense-lost
stabs	戳； 捅； 刺痛	both	G4-verb-sense-lost
staffed	雇用工作人员	both	G4-verb-sense-lost
staffs	手杖；权杖；员工	both	G4-verb-sense-lost
stages	[计] 阶段；舞台；戏剧表演	both	G4-verb-sense-lost
stains	污点；[试剂][生物] 染色剂	both	G4-verb-sense-lost
stake	桩，棍子；赌注；火刑；奖金	both	G4-verb-sense-lost
stalk	（植物的）茎，秆；（支持叶子、果实和花的）梗，柄；追踪；高视阔步	both	G4-verb-sense-lost
stamp	邮票；印记；标志；跺脚	both	G4-verb-sense-lost
stampede	惊跑；人群的蜂拥；军队溃败	both	G4-verb-sense-lost
stampeding	惊跑；人群的蜂拥；军队溃败	both	G4-verb-sense-lost
stanch	坚固的；忠实的；防水的	both	G4-verb-sense-lost
stand	站立；立场；看台；停止	both	G4-verb-sense-lost
stands	看台；架子；货摊	both	G4-verb-sense-lost
stap	堵塞,阻止,中止	both	G4-verb-sense-lost
starring	扮演主角，领衔主演；纯锑表面呈星状花纹	both	G4-verb-sense-lost
startlingly	惊人地；使人惊奇地	both	G4-verb-sense-lost
starved	（等于starving）饥饿的	both	review
stations	[交] 车站；位置；驻地	both	G4-verb-sense-lost
staunchest	可信赖的，可靠的，忠诚的	both	G4-verb-sense-lost
staunching	使（伤口）止血	both	G4-verb-sense-lost
staved	击穿； 挡开； 暂时挡住； 使向内塌陷	both	G4-verb-sense-lost
stay	逗留；停止；支柱	both	G4-verb-sense-lost
stays	停留；依靠；妇女胸衣	both	G4-verb-sense-lost
steadied	使稳； 使平稳； 稳住； 恢复平稳	both	G4-verb-sense-lost
steal	偷窃；便宜货；偷垒；断球	both	G4-verb-sense-lost
steals	偷； 悄悄地做，悄悄地走	both	G4-verb-sense-lost
steeled	包上或镀上钢	both	G4-verb-sense-lost
step	步，脚步；步骤；步伐；梯级	both	G4-verb-sense-lost
stephenson	斯蒂芬森(①姓氏 ②George, 1781-1848, 英国发明家, 蒸气机的发明人)	both	review
stereotypes	使用铅版；套用老套，使一成不变	both	G4-verb-sense-lost
sterilize	消毒，杀菌；使成不毛；使绝育；使不起作用	both	G4-verb-sense-lost
stew	炖，炖汤；烦恼；闷热；鱼塘	both	G4-verb-sense-lost
steward	管家；乘务员；膳务员；工会管事	both	G4-verb-sense-lost
stews	炖煮的菜肴； 烦恼，焦虑	both	G4-verb-sense-lost
sties	猪圈； 肮脏的屋子[住所]； 睑腺炎，麦粒肿	both	G4-verb-sense-lost
stifle	（马等的）后膝关节；（马等的）[动] 后膝关节病	both	G4-verb-sense-lost
stills	平静； （电影片中某一镜头的）剧照； [摄影术]静止摄影； （制酒的）蒸馏器	both	G4-verb-sense-lost
sting	刺痛；讽刺，刺激；刺毛	both	G4-verb-sense-lost
stints	定额工作； 定量； 限额； 慷慨地做某事	both	G4-verb-sense-lost
stippled	上面有点画的；点刻过的	both	G4-verb-sense-lost
stomach	胃；腹部；胃口	both	G4-verb-sense-lost
stooge	喜剧里的配角或丑角；助手；傀儡；密探	both	G4-verb-sense-lost
stool	凳子；粪便；厕所	both	G4-verb-sense-lost
stools	凳子；托架	both	G4-verb-sense-lost
stoops	门廊； 门阶； 门口平台	both	G4-verb-sense-lost
stop	停止；车站；障碍；逗留	both	G4-verb-sense-lost
stops	站点；停靠站	both	G4-verb-sense-lost
store	商店；储备，贮藏；仓库	both	G4-verb-sense-lost
storm	暴风雨；大动荡	both	G4-verb-sense-lost
stormed	起风暴，下暴雨	both	G4-verb-sense-lost
stow	装载；收藏；使暂留；堆装	both	G4-verb-sense-lost
straighten	整顿；使…改正；使…挺直；使…好转	both	G4-verb-sense-lost
stratify	分层；成层；使形成阶层	both	G4-verb-sense-lost
stress	压力；强调；紧张；重要性；重读	both	G4-verb-sense-lost
strike	罢工；打击；殴打	both	G4-verb-sense-lost
stroke	（游泳或划船的）划；中风；（打、击等的）一下；冲程；（成功的）举动；尝试；轻抚	both	G4-verb-sense-lost
stroked	中风；冲程；笔画；打击；尝试；轻抚	both	G4-verb-sense-lost
strop	滑车带；带索；环索；磨刀皮带	both	G4-verb-sense-lost
structure	结构；构造；建筑物	both	G4-verb-sense-lost
struggles	斯卓格斯（猎头公司名）	both	G4-verb-sense-lost
stub	存根；烟蒂；树桩；断株	both	G4-verb-sense-lost
stultifying	极其单调乏味的；使人变迟钝的	both	G4-verb-sense-lost
stump	砍伐；使为难；在…作巡回政治演说	both	G4-verb-sense-lost
stumped	僵直地行走，跺步行走	both	G4-verb-sense-lost
stun	昏迷；打昏；惊倒；令人惊叹的事物	both	G4-verb-sense-lost
stupefying	使人目瞪口呆的；让人昏沉的	both	G4-verb-sense-lost
stylize	使风格化；使程式化	both	G4-verb-sense-lost
sua	( account单用户帐号)	both	review
submitter	发送者；传送者；提交人（原形是submit）	both	review
subscribe	签署；赞成；捐助	both	G4-verb-sense-lost
subserve	对…有帮助；促进	both	G4-verb-sense-lost
subside	平息；减弱；沉淀；坐下	both	G4-verb-sense-lost
subsided	平息；减弱；沉淀；坐下	both	G4-verb-sense-lost
subsidize	资助；给与奖助金；向…行贿	both	G4-verb-sense-lost
subsidizing	资助；给与奖助金；向…行贿	both	G4-verb-sense-lost
succeed	成功；继承；继任；兴旺	both	G4-verb-sense-lost
succumb	屈服；死；被压垮	both	G4-verb-sense-lost
succumbed	屈服；死；被压垮	both	G4-verb-sense-lost
suction	吸；吸力；抽吸	both	G4-verb-sense-lost
suggest	提议，建议；启发；使人想起；显示；暗示	both	G4-verb-sense-lost
suisse	（法）瑞士（等于Switzerland）	both	review
suit	诉讼；恳求；套装，西装；一套外衣	both	G4-verb-sense-lost
suits	套装；西服；讼案	both	G4-verb-sense-lost
sulfonate	磺酸盐（或酯）	both	G4-verb-sense-lost
sulfonates	磺酸盐；磺酸酯；磺化	both	G4-verb-sense-lost
sulk	生气；愠怒；生气的人	both	G4-verb-sense-lost
sulks	生闷气，愠怒； 生闷气，愠怒	both	G4-verb-sense-lost
summon	召唤；召集；鼓起；振作	both	G4-verb-sense-lost
sums	算术题；[数] 总数	both	G4-verb-sense-lost
sunbathe	日光浴；太阳灯浴	both	G4-verb-sense-lost
superimpose	添加；重叠；附加；安装	both	G4-verb-sense-lost
superintend	监督；管理；主管；指挥	both	G4-verb-sense-lost
supersede	取代，代替；紧接着……而到来	both	G4-verb-sense-lost
supplicate	恳求，哀求；恳请	both	G4-verb-sense-lost
supply	供给，补给；供应品	both	G4-verb-sense-lost
suppress	抑制；镇压；废止	both	G4-verb-sense-lost
surf	作冲浪运动	both	G4-verb-sense-lost
surfed	滑浪； 作冲浪运动； （互联网上）冲浪； 漫游	both	G4-verb-sense-lost
surfeit	过度；饮食过度；恶心（由于饮食过度所引起）	both	G4-verb-sense-lost
surfs	滑浪； 作冲浪运动； （互联网上）冲浪； 漫游	both	G4-verb-sense-lost
surge	汹涌；大浪，波涛；汹涌澎湃；巨涌	both	G4-verb-sense-lost
surpass	超越；胜过，优于；非…所能办到或理解	both	G4-verb-sense-lost
surrender	投降；放弃；交出；屈服	both	G4-verb-sense-lost
surrey	n. (四轮双座通常有篷的)萨里式游览马车；Surrey: n.萨里（英国南部郡名）	both	review
surveyed	调查，俯视；考察，调研	both	G4-verb-sense-lost
suspects	[法] 嫌疑犯	both	G4-verb-sense-lost
sustain	维持；支撑，承担；忍受；供养；证实	both	G4-verb-sense-lost
swab	药签，[外科] 拭子；医用海绵，纱布；拖把，擦帚；无赖	both	G4-verb-sense-lost
swagger	大摇大摆；吹牛；威吓；下摆散开状的女式短大衣	both	G4-verb-sense-lost
swags	摇晃； 水潭； 赃物； 珍贵物	both	G4-verb-sense-lost
swamp	使陷于沼泽；使沉没；使陷入困境	both	G4-verb-sense-lost
swash	虚张声势；泼水声；吓唬	both	G4-verb-sense-lost
swat	用劲打击；重拍；全垒打	both	G4-verb-sense-lost
swatch	n. （布料等的）样品；Swatch.；n. 斯沃琪(一瑞士手表品牌)	both	review
swathe	带子，绷带；包装品	both	G4-verb-sense-lost
swatted	重拍（苍蝇等）； 猛击	both	G4-verb-sense-lost
swatting	重拍（苍蝇等）； 猛击	both	G4-verb-sense-lost
swaying	使摇动；支配；偏向一边	both	G4-verb-sense-lost
sways	（使）摇摆， （使）摇动； 影响、改变…的观点[行动]	both	G4-verb-sense-lost
swearer	宣誓者, 咒骂者	both	G4-verb-sense-lost
sweeping	n. 扫除；sweepings: 垃圾.；adj. 一扫而去的；凶猛的；广泛的	both	review
sweeten	减轻；使变甜；使温和；使悦耳	both	G4-verb-sense-lost
swells	增强； 肿胀； （使）凸出； 充满（激情）	both	G4-verb-sense-lost
swerved	（使）改变方向，改变目的	both	G4-verb-sense-lost
swerves	（使）改变方向，改变目的	both	G4-verb-sense-lost
swill	泔水；冲洗；痛饮；涮	both	G4-verb-sense-lost
swim	游泳；漂浮；眩晕	both	G4-verb-sense-lost
swims	熏鱼上附着的鳔	both	G4-verb-sense-lost
swing	摇摆；摆动；秋千；音律；涨落	both	G4-verb-sense-lost
swings	摇摆，改变，冲力；秋千	both	G4-verb-sense-lost
swirl	漩涡；打旋；涡状形	both	G4-verb-sense-lost
swirled	漩涡；打旋；涡状形	both	G4-verb-sense-lost
swoop	猛扑；俯冲；突然袭击	both	G4-verb-sense-lost
swooping	猛扑；突然袭击；突然下降；飞扑	both	G4-verb-sense-lost
swop	交换；以货易货	both	G4-verb-sense-lost
swords	n. 剑；刀；Swords.；n. 索兹(姓氏)	both	review
sworn	发誓	both	G4-verb-sense-lost
swot	苦读的人；努力工作者；辛苦的工作	both	G4-verb-sense-lost
syndicate	辛迪加；企业联合；财团	both	G4-verb-sense-lost
syphon	弯管（等于siphon）；[物] 虹吸管	both	G4-verb-sense-lost
systematize	使系统化；使组织化；将…分类	both	G4-verb-sense-lost
systematized	系统化的	both	G4-verb-sense-lost
tabulate	使成平面；把…制成表格	both	G4-verb-sense-lost
tackled	解决，处理，对付	both	G4-verb-sense-lost
tainting	使变质； 使污染； 败坏； 被污染，腐坏，败坏	both	G4-verb-sense-lost
taints	变质； 污染； 玷污； 丑陋或腐败的迹象	both	G4-verb-sense-lost
takahashi	高桥[日本]； [地名] [日本] 高梁	both	review
tallow	牛脂；兽脂；动物脂油	both	G4-verb-sense-lost
tallying	计算，清点； 加标签（或标记）于； （使）符合； （使）吻合	both	G4-verb-sense-lost
tame	驯服的；平淡的；乏味的；顺从的	both	G4-verb-sense-lost
tamed	驯服的；平淡的；乏味的；顺从的	both	G4-verb-sense-lost
tamiflu	[医]是一种抗病毒药（含 phosphate）	both	review
tang	特性；强烈的味道；柄脚	both	G4-verb-sense-lost
tankless	即热式的。这里的胆指贮水或其他液体的容器； 比如热水瓶胆、某些电热水器的贮水胆等； 无胆即不需要预先贮存； 随时可以直接供应	both	G4-verb-sense-lost
tanned	被晒成棕褐色的；深褐色的；已鞣制的	both	G4-verb-sense-lost
tans	（日晒后皮肤的）黝黑色；（用于鞣革的）鞣料	both	G4-verb-sense-lost
tapers	（长形物体的）逐渐变窄； 微弱的光； 极细的蜡烛	both	G4-verb-sense-lost
tapestry	织锦；挂毯；绣帷	both	G4-verb-sense-lost
tapu	（宗教）禁忌、避讳，禁止接近，禁止使用	both	G4-verb-sense-lost
tastes	[食品] 味道，品味	both	G4-verb-sense-lost
taxed	向…课税；使负重担	both	G4-verb-sense-lost
tbd	旅游商务区 District；待定	both	review
teamed	（与某人）一起工作； 合作； （与某人）结成一队	both	G4-verb-sense-lost
teasel	川续断；起绒刺果；起绒机；起绒草	both	G4-verb-sense-lost
teetering	摇晃；玩跷跷板；步履蹒跚；摇摇欲坠	both	G4-verb-sense-lost
telephone	（美）电话；电话机；电话耳机	both	G4-verb-sense-lost
teleport	（心灵学用语）心灵运输（物体、人）	both	G4-verb-sense-lost
telex	电传；电传机；用户直通电报	both	G4-verb-sense-lost
tells	表明； 讲； 知道； 讲述	both	G4-verb-sense-lost
telnet	远程登录；用于远程联接服务的标准协议或者实现此协议的软件，可为动词	both	G4-verb-sense-lost
temper	脾气；（钢等）回火；性情；倾向	both	G4-verb-sense-lost
tempt	诱惑；引起；冒…的风险；使感兴趣	both	G4-verb-sense-lost
tenant	承租人；房客；佃户；居住者	both	G4-verb-sense-lost
tenanted	承租人；房客；佃户；居住者	both	G4-verb-sense-lost
tended	趋向，倾向；照料，照顾	both	G4-verb-sense-lost
tendered	温柔的；柔软的；脆弱的；幼稚的；难对付的	both	G4-verb-sense-lost
tenderest	嫩的, 细嫩的；柔软的；纤弱的, 脆弱的；虚弱的；易损的	both	G4-verb-sense-lost
tenderize	使嫩；使软化	both	G4-verb-sense-lost
tends	趋向，倾向；照料，照顾	both	G4-verb-sense-lost
tension	张力，拉力；紧张，不安；电压	both	G4-verb-sense-lost
tensioned	张力, 拉力；紧张, 不安；电压	both	G4-verb-sense-lost
term	术语；学期；期限；条款；(代数式等的)项	both	G4-verb-sense-lost
termed	.....称作	both	G4-verb-sense-lost
terming	术语；学期；期限；条款	both	G4-verb-sense-lost
terrorize	使…恐怖；实施恐怖统治；恐吓	both	G4-verb-sense-lost
text	[计] 文本；课文；主题	both	G4-verb-sense-lost
texture	质地；纹理；结构；本质，实质	both	G4-verb-sense-lost
than	conj. 比；除…外（用于other等之后）；与其…（用于 rather等之后）；一…就（用于 sooner等之后）；prep. 比	both	review
thanked	谢谢，感谢； 责怪	both	G4-verb-sense-lost
thanking	谢谢，感谢； 责怪	both	G4-verb-sense-lost
themselves	pron. 他/她/它们自己；他/她/它们亲自；指性别不详的人时用以代替himself或herself；himself/herself/	both	review
theorized	建立理论或学说；推理	both	G4-verb-sense-lost
thermoform	（塑料等的）加热成形，热力塑型	both	G4-verb-sense-lost
thirst	渴望；口渴；热望	both	G4-verb-sense-lost
thrash	打谷；逆风浪行进；踢水动作	both	G4-verb-sense-lost
thread	线；螺纹；思路；衣服；线状物；玻璃纤维；路线	both	G4-verb-sense-lost
thrilled	非常兴奋的；极为激动的	both	G4-verb-sense-lost
throat	喉咙；嗓子，嗓音；窄路	both	G4-verb-sense-lost
throttle	节流阀；[车辆] 风门；喉咙	both	G4-verb-sense-lost
throw	投掷；冒险	both	G4-verb-sense-lost
thrum	织边；乱弹；轻敲；[植] 花丝	both	G4-verb-sense-lost
thumped	重击， （指心脏）急速跳动	both	G4-verb-sense-lost
thx	汤·霍尔曼实验（ expriment的缩写）；谢谢（thanks的缩写）	both	review
ticket	票；入场券，标签；（美）候选人名单；证明书；交通罚款单	both	G4-verb-sense-lost
ticketed	票；入场券，标签；（美）候选人名单；证明书；交通罚款单	both	G4-verb-sense-lost
